"","Pval","log2FoldChange_BCH_vs_BPFC","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387"
"ENSMUSG00000028736",0.18640043553891,1.10160230137028,14.7611885763854,29.9209134808878,6.92520223661747,37.5317591262092,7.38595200317026,6.78816060600593,12.8066333857659,14.5579377429492
"ENSMUSG00000028794",0.0519566309895393,-1.14020883196834,5.6773802216867,15.4430521191679,2.9679438156932,5.51937634208959,12.0021720051517,22.0615219695193,18.7173872561194,12.4782323510994
"ENSMUSG00000028906",0.108249510264979,0.285550001137204,1046.90891287903,1072.32693152472,818.163178526092,1238.5480511649,824.45689235388,978.343647340604,878.732075392553,744.534530282262
"ENSMUSG00000029026",0.0822934973062605,0.515112489165563,48.8254699065056,55.0158731745357,79.1451684184854,78.3751440576722,46.1622000198141,35.6378431815311,52.2116591881226,48.8730767084725
"ENSMUSG00000029123",0.0794784182623599,0.552027497051922,63.5866584828911,92.6583127150075,67.2733931557126,55.1937634208959,36.9297600158513,36.4863632572819,52.2116591881226,64.4708671473467
"ENSMUSG00000029186",0.0817303267972022,-0.707616897316865,40.8771375961443,30.8861042383358,30.6687527621631,26.49300644203,68.3200560293249,55.1538049237981,61.0777899936528,25.9963173981237
"ENSMUSG00000029198",0.0773929546360907,-0.248244366947911,642.679441094935,624.478420068853,744.953897738993,734.077053497915,764.446032328122,731.424305297139,799.92202378784,966.023154514275
"ENSMUSG00000029361",0.0697941448227081,0.256175796466035,1155.91461313541,1262.46951074198,932.923672732896,1262.8333070701,953.71105240936,1064.04417499143,899.419713938791,946.265953291701
"ENSMUSG00000029465",0.0571428571428571,-0.226223944019296,1708.8914467277,1744.09969870853,2100.31490690555,1876.58795631046,2116.99849290868,2046.63042271079,2113.09450865138,2414.53795993773
"ENSMUSG00000029478",0.0772035032581561,0.251977544544492,3759.56118280093,4261.3171941329,3059.95007397969,3741.03328466832,3151.95501735291,3292.25789391287,3269.63201595054,2732.73288489076
"ENSMUSG00000029510",0.153200883559203,0.788992929040099,35.1997573744576,55.9810639319837,29.679438156932,14.3503784894329,23.0811000099071,18.6674416665163,16.7471359660016,19.757201222574
"ENSMUSG00000029546",0.140723830731214,1.49043483909837,62.4511824385537,35.7120580255758,16.8183482889281,118.114653720717,19.3881240083219,16.1218814392641,25.6132667715318,21.8369066144239
"ENSMUSG00000029595",0.115696645972018,0.936628607311286,57.9092782612044,59.8418269617757,14.839719078466,78.3751440576722,33.2367840142662,24.6070821967715,30.5388949968264,21.8369066144239
"ENSMUSG00000029776",0.0566591759082348,-0.228082733890817,876.587506228427,787.595658077564,828.056324578403,905.177720102693,983.254860422041,950.34248484083,892.523834423378,1153.19663978077
"ENSMUSG00000029822",0.0512997631198938,0.262260290217103,571.144450301682,603.244223404997,644.043808005425,723.038300813736,553.023156237373,583.78181211651,531.967848331815,450.256217335502
"ENSMUSG00000029859",0.0829540658284411,1.13402036416362,12.4902364877107,20.2690059064079,21.7649213150835,33.1162580525375,20.3113680087182,4.2426003787537,3.94050258023567,11.4383796551744
"ENSMUSG00000030110",0.0850399678235584,0.661712648113526,224.824256778793,354.225007983414,155.322393021277,261.618438615047,126.484428054291,147.642493180629,152.694474984132,202.771275705365
"ENSMUSG00000030111",0.133875255832517,0.551059511437544,94.2445116799993,76.2500698383916,74.19859539233,147.919285968001,71.0897880305137,57.6993651510504,59.107538703535,80.0686575862209
"ENSMUSG00000030218",0.125896490050404,-0.379297290205458,157.83117016289,119.683653923551,172.140741310206,183.243294557374,213.269364091541,178.189215907656,164.515982724839,267.242142852711
"ENSMUSG00000030413",0.0744906111637611,-0.531770362767987,55.6383261725297,63.7025899915676,53.4229886824776,82.7906451313439,96.9406200416096,72.9727265145637,76.8398003145955,122.702618119144
"ENSMUSG00000030549",0.0674216601161473,-0.712701463878764,21.5740448424095,30.8861042383358,17.8076628941592,22.0775053683584,51.7016640221918,22.91004204527,41.3752770924745,35.3549916614482
"ENSMUSG00000030560",0.0567833144850366,-0.407133854020912,84.0252272809632,89.7627404426635,96.9528313126446,81.6867698629259,101.556840043591,95.034248484083,124.125831277423,146.619230125417
"ENSMUSG00000030583",0.0571428571428571,0.335505980661192,1298.98459472192,1241.23531407812,973.48557154737,1294.84568985422,949.094832407378,982.586247719358,952.616498771972,926.508752069127
"ENSMUSG00000030647",0.0772233098980345,-0.230609863960578,1725.92358739276,1463.22918829116,1714.48221086544,1652.50127682162,1909.26859281951,1672.43306930471,1866.81309738665,2244.00211780603
"ENSMUSG00000030739",0.0736360028477126,0.305725893626127,1364.84220529348,1410.14369663152,1327.66020022009,1845.67944879476,1215.9123485219,1143.805062112,1110.2366019814,1342.44983043911
"ENSMUSG00000030792",0.104561814252943,-0.290326885984097,287.275439217347,292.452799506742,370.003662356419,378.629217067346,396.994920170401,379.288473860581,492.562822529458,355.629622006332
"ENSMUSG00000031024",0.0561351141750569,0.424582155872433,286.13996317301,447.84851145587,303.719583805938,334.474206330629,272.356980116903,262.192703406979,241.355783039435,246.445088934212
"ENSMUSG00000031198",0.14263134670228,-0.277516439058041,629.053728562887,604.209414162445,747.921841554687,699.85692017696,777.37144833367,648.269337873566,801.892275077958,1022.17520009422
"ENSMUSG00000031442",0.0731636660503478,0.238987945763917,2981.76009242986,3179.33835503369,2640.48068136172,2664.75489796085,2607.2410571191,2676.23231891784,2442.12647410105,1990.27806000035
"ENSMUSG00000031543",0.153602758252216,0.356428192327343,1599.88574647131,1611.86856493815,1223.78216667083,2223.20479059369,1183.59880850803,1547.70061816935,1213.67479471259,1256.14205667734
"ENSMUSG00000031546",0.0571798309925909,-0.265190573425718,253.211157887227,280.870510417366,340.324224199487,312.396700962271,336.060816144247,320.74058863378,374.347745122388,395.14402445148
"ENSMUSG00000031786",0.0678023982222619,0.587472525042344,94.2445116799993,98.4494572596955,117.728438022497,118.114653720717,55.3946400237769,77.2153268933174,42.3604027375334,110.224385768044
"ENSMUSG00000031822",0.0925921460918136,0.388131473104703,610.886111853489,776.013368988188,551.048235113704,549.729883672123,454.236048194971,595.66109317702,498.473576399812,352.510063918557
"ENSMUSG00000032002",0.2,-0.257164543209073,625.647300429875,637.991090673125,599.524650770026,479.081866493376,715.514100307119,569.356970828747,779.234385241603,735.175856018937
"ENSMUSG00000032194",0.146076641783603,0.407735238558298,282.733535039998,264.462267540751,253.264538939153,437.134606293496,246.506148105807,268.980864012985,216.727641912962,200.691570313515
"ENSMUSG00000032232",0.059963770561119,0.382999791158692,390.603759252045,390.902256766438,286.901235517009,412.849350388301,347.139744149002,291.042385982504,231.504526588845,266.202290156786
"ENSMUSG00000032397",0.0892977723799311,-0.327311142701677,236.179017222167,166.012810281055,257.221797360077,181.035544020539,270.510492116111,253.707502649471,263.028547230731,267.242142852711
"ENSMUSG00000032469",0.0534835851509905,-0.343670665733569,204.385687980721,205.585631336423,204.788123282831,167.789040799524,230.811000099071,273.223464391739,200.965631592019,288.03919677121
"ENSMUSG00000032484",0.143027820989198,-1.99613248238228,9.08380835469872,22.1993874213039,38.5832696040116,20.9736300999404,204.036924087578,74.6697666660652,66.0034182189474,17.6774958307241
"ENSMUSG00000032487",0.0586842096753707,-0.465556903300604,140.79902949783,159.256474978919,146.418561574198,120.322404257553,153.258504065783,173.946615528902,224.608647073433,230.847298495338
"ENSMUSG00000032496",0.0997040809311962,-1.85799904430565,17.0321406650601,4.82595378723997,17.8076628941592,24.2852559051942,112.635768048346,65.336045832807,41.3752770924745,12.4782323510994
"ENSMUSG00000032511",0.0649007421023321,0.525346662780843,235.04354117783,178.560290127879,218.638527756066,134.672782746986,169.876896072916,129.823571589863,108.363820956481,124.782323510994
"ENSMUSG00000032702",0.0694771183281175,0.526056972481122,583.634686789393,539.541633413429,373.960920777343,391.875720288361,329.598108141473,331.77134961854,308.344326903441,342.111536959307
"ENSMUSG00000032741",0.0572585951299167,0.201305042630922,941.309640755655,972.912283507579,882.468627866112,1068.55125982854,889.08397238162,917.250201886551,788.100516047133,767.41128959261
"ENSMUSG00000032754",0.0552551884538754,-0.29088480203329,163.508550384577,149.604567404439,154.333078416046,173.308417141613,179.109336076879,209.584458710433,223.623521428374,171.575694827616
"ENSMUSG00000033075",0.136498305080156,0.367830367055715,260.024014153251,344.573100408934,281.954662490854,369.798214920003,323.135400138699,264.738263634231,206.876385462372,178.854663699091
"ENSMUSG00000033186",0.122017944582554,-0.275536335722599,1167.26937357879,1253.78279392495,1256.42954864346,861.022709365976,1338.70380057461,1177.74586514203,1346.66675679554,1630.48902721032
"ENSMUSG00000033355",0.0893742127007007,-0.769916983736026,23.8449969310842,41.5032025702638,39.5725842092427,20.9736300999404,75.7060080324951,32.2437628785282,44.3306540276512,62.3911617554968
"ENSMUSG00000033450",0.145101429442811,-0.923645337558998,22.7095208867468,9.65190757447995,22.7542359203145,11.0387526841792,23.0811000099071,35.6378431815311,14.7768846758837,51.9926347962473
"ENSMUSG00000033595",0.0678882427227857,0.197840556912949,2609.32394988721,2420.69841967957,2514.83772649737,2871.179573155,1992.36055285518,2483.61826172242,2175.15742429009,2430.1357503766
"ENSMUSG00000033597",0.2,0.200795615353626,4221.69993284623,4148.38987551148,3391.3704667321,4308.42517263513,3616.34674955224,3710.57829125799,3576.00609156387,3079.00383263377
"ENSMUSG00000033763",0.0623955418962897,0.161561102600213,5038.10720872478,4393.54832790327,4416.30039775148,5020.42472076469,4085.35470175355,4297.7541836775,4079.40529618897,4406.89572532992
"ENSMUSG00000033768",0.0805579303247978,0.152221680656051,9555.03091309872,8669.34338339789,8949.33991892023,10319.0260091707,8426.44799161687,8418.1676715231,8605.07250958964,8288.66583921775
"ENSMUSG00000033953",0.110929869654377,-0.207195661626603,11619.326361704,11173.048208218,13695.0820802137,11545.431432383,12764.771549479,12676.8899317161,13843.970690013,16165.5500108492
"ENSMUSG00000034063",0.0583559774482977,0.909984132315313,40.8771375961443,23.1645781787519,42.5405280249359,28.7007569788659,22.1578560095108,29.6982026512759,11.821507740707,8.31882156739957
"ENSMUSG00000034243",0.0536433748434749,0.1701034457622,2391.31254937444,2667.78725358626,2251.68004150591,2664.75489796085,2256.40833696851,2331.73316816304,2190.91943461103,2086.98436072137
"ENSMUSG00000034282",0.0555902278759179,0.307474763490325,319.068768458793,262.531886025855,260.189741175771,293.630821399166,224.348292096297,279.163104921994,222.638395783315,191.33289605019
"ENSMUSG00000034320",0.0510778506014039,-0.338104364530672,158.966646207228,153.465330434231,152.354449205584,121.426279525971,187.418532080445,201.099257952926,205.891259817314,146.619230125417
"ENSMUSG00000034342",0.0659511569981433,0.221909904467917,906.109883381198,1136.02952151629,983.37871759968,926.151350202633,892.776948383205,914.704641659299,819.624536689019,761.172173417061
"ENSMUSG00000034472",0.0586700928599777,0.181340678444911,2754.66488356239,2977.61348672706,2559.35688373277,3083.12362469124,2403.20413303152,2520.95314505545,2558.37130021801,2548.67895771204
"ENSMUSG00000034518",0.2,0.32378262420801,379.248998808672,383.180730706854,407.5976173552,285.903694520241,299.131056128395,314.800948103525,331.987342384855,217.329213448314
"ENSMUSG00000034579",0.142555071162284,0.493098034809088,149.882837852529,172.769145583191,124.653640259114,79.4790193260901,117.251988050328,74.6697666660652,105.408444021304,76.949099498446
"ENSMUSG00000034714",0.087679229882052,0.232107013934251,757.362521573006,791.456421107356,833.992212209789,1007.83812006556,643.501068276209,745.00062650915,732.933479923834,765.331584200761
"ENSMUSG00000034739",0.0661617781164957,0.763359772284873,74.9414189262645,83.9715958979755,113.771179601573,55.1937634208959,45.2389560194178,61.9419655298041,24.6281411264729,61.3513090595718
"ENSMUSG00000034917",0.2,0.99642910096875,37.4707094631322,38.6076302979198,39.5725842092427,17.6620042946867,22.1578560095108,18.6674416665163,18.7173872561194,7.27896887147462
"ENSMUSG00000035164",0.0576146984849236,0.348791252136785,163.508550384577,222.959064970487,183.023201967747,158.95803865218,145.872552062613,163.764374619893,125.110956922482,137.260555862093
"ENSMUSG00000035394",0.0551078776648393,1.13790018899124,18.1676167093974,27.0253412085439,10.8824606575417,30.9085075157017,12.925416005548,13.5763212120119,8.86613080553025,4.15941078369979
"ENSMUSG00000035642",0.107803227931074,-0.281103325586085,297.494723616383,301.139516323774,299.762325385013,374.213715993674,318.519180136717,364.015112497068,397.990760603802,465.854007774376
"ENSMUSG00000035759",0.0938276710360563,-0.647921213222592,42.0126136404816,20.2690059064079,73.209280787099,45.2588860051346,52.6249080225881,76.3668068175667,68.9587951541241,85.2679210658456
"ENSMUSG00000036198",0.0759254344934556,0.407709325105424,153.289265985541,155.395711949127,153.343763810815,135.776658015404,103.403328044384,125.58097121111,71.9141720893009,149.738788213192
"ENSMUSG00000036309",0.156186193405006,-0.265958701215643,5689.87045817441,5913.72377088386,6815.38831543682,5180.48663468529,6745.22066689524,6140.73978820811,6473.26061368214,9017.60257906113
"ENSMUSG00000036353",0.149101390238983,-0.463883615922176,362.216858143612,256.740741481167,321.527246700097,208.632425730987,324.058644139095,362.318072345566,334.942719320032,563.600161191321
"ENSMUSG00000036510",0.0559103187194092,-0.239307128280792,520.048028306502,468.117517362277,612.38574063803,437.134606293496,601.03184425798,616.025574995038,585.164633164996,603.114563636469
"ENSMUSG00000036698",0.112430129072318,0.251914102489763,1411.39672311131,1943.89418550026,1480.01464942568,1580.74938437446,1171.59663650288,1449.27228938227,1475.71821629826,1291.49704833878
"ENSMUSG00000036781",0.0646737875706968,-0.328797014473636,149.882837852529,127.405179983135,124.653640259114,140.192159089076,165.260676070935,145.945453029127,158.605228854486,211.090097272764
"ENSMUSG00000036975",0.114285714285714,-0.386868057850551,128.308793010119,176.629908612983,128.610898680039,134.672782746986,178.186092076482,171.40105530165,162.545731434721,230.847298495338
"ENSMUSG00000037071",0.0649263044036553,0.315777158813505,4213.75160053587,4648.35868786954,4499.40282459089,3671.489142758,2918.37428525265,3456.02226853277,3049.94899710241,4260.27649520451
"ENSMUSG00000037196",0.104551526838941,-0.305745802744792,241.856397443854,199.794486791735,231.49961762407,199.801423583643,252.968856108581,302.073146967264,207.861511107431,316.115219561184
"ENSMUSG00000037206",0.0779682808906577,-0.335312145722786,298.630199660721,347.468672681278,285.911920911778,313.500576230689,418.229532179516,319.043548482279,352.674980931092,481.45179821325
"ENSMUSG00000037236",0.18852146735321,-0.262931443623907,4355.68610607804,4780.58982163992,5359.11721653669,3932.00370610462,5270.79999826238,4519.21792344845,5258.6006933245,7062.67951072224
"ENSMUSG00000037362",0.098757566676678,-0.295042038584812,1544.24742029878,1091.63074667368,1692.71728955036,1216.47054579655,1655.37649271053,1885.41160831815,1506.25711129508,1756.31120341723
"ENSMUSG00000037406",0.0637127055053941,-1.1386594996312,10.2192843990361,10.6170983319279,11.8717752627728,11.0387526841792,18.4648800079256,12.7278011362611,25.6132667715318,39.514402445148
"ENSMUSG00000037973",0.0669028610202035,0.988703714805081,18.1676167093974,21.2341966638559,18.7969774993903,38.6356343946271,13.8486600059442,17.8189215907656,9.85125645058917,7.27896887147462
"ENSMUSG00000037989",0.0504472604005387,0.217525845999057,2847.77391919805,2741.1417511523,2513.84841189214,3064.35774512814,2503.83772907472,2592.22883141851,2427.34958942517,2080.74524454582
"ENSMUSG00000038025",0.0521803836193707,0.26469123101313,1015.11558363758,1067.50097773748,907.201492996888,1080.69388778114,853.077456366165,1010.58741021913,765.442626210778,759.092468025211
"ENSMUSG00000038112",0.156898079867871,0.417754903758228,429.209944759515,369.668060102582,319.548617489635,315.708326767525,187.418532080445,258.798623103976,218.697893203079,408.662109498504
"ENSMUSG00000038160",0.0551800654199331,-0.294447344055462,334.965433079515,321.408522230182,315.59135906871,345.512959014808,384.99274816525,342.802110603299,431.485032535805,456.495333511052
"ENSMUSG00000038241",0.0576568945031611,0.228936337251899,1040.096056613,1031.78891971191,896.319032339347,1135.88765120204,850.307724364976,927.43244279556,953.601624417031,770.530847680385
"ENSMUSG00000038646",0.0610079349606193,-0.190745734419323,1367.11315738216,1447.78613617199,1414.71988548043,1263.93718233852,1453.18605662375,1490.84977309405,1542.70676016226,1783.34737351128
"ENSMUSG00000038690",0.0661309724529036,-0.219899622602338,1495.42195039228,1353.19744194209,1645.23018849926,1836.84844664742,1815.09770477909,1710.61647271349,1892.42636415818,1954.9230683389
"ENSMUSG00000038708",0.0533629523297881,0.183860546024503,2518.48586634022,2333.83125150925,1993.4689295406,2244.17842069363,2033.90653287301,2069.54046475606,1957.44465673207,1941.40498329187
"ENSMUSG00000038717",0.0762919396650793,-0.239405672563593,1452.27386070746,1308.79866709948,1622.47595257895,1632.6315219901,1709.84788873391,1563.82249960862,1783.07741755664,2045.39025288437
"ENSMUSG00000038872",0.0756449830846251,0.320253630697867,498.473983464092,535.680870383637,374.950235382574,572.9112643089,375.760308161287,390.319234845341,376.317996412506,445.056953855877
"ENSMUSG00000038886",0.0571428571428571,0.259591245057534,3501.80812073636,3674.48121360452,3157.89221989757,3649.41163738964,3017.16139329505,3183.64732421678,3069.65151000358,2410.37854915403
"ENSMUSG00000038894",0.0802462434218658,0.290730301323421,996.947966928185,1034.68449198425,1024.92993101939,1121.5372727126,697.049220299193,1030.1033719614,923.062729420205,765.331584200761
"ENSMUSG00000038900",0.0665784831682429,-0.227201059971224,4059.32685850599,3563.484276498,4378.7064427527,4203.55702213543,4498.04476993069,4394.48547231309,4579.8491238789,5496.66135065927
"ENSMUSG00000039081",0.0539902888611629,0.343364965116012,214.604972379757,196.898914519391,192.916348020058,247.268060125614,141.256332060631,186.674416665163,145.79859546872,197.57201222574
"ENSMUSG00000039262",0.0845896441472867,0.183144368253496,7559.99950319801,8208.9473920952,6784.71956267466,7773.48964019898,6424.85499875773,7475.46186736403,6845.63810751441,5965.63491652142
"ENSMUSG00000039477",0.058854832321595,0.257898504238074,2225.53304690119,2241.17293879424,1826.27476125655,2006.84523798377,1812.3279727779,1913.41277081792,1792.92867400723,1422.51848802533
"ENSMUSG00000039717",0.113500577738518,-0.22127860475395,1353.48744485011,1235.44416953343,1327.66020022009,1176.7310361335,1495.65528064198,1334.72207915592,1325.9791182493,1781.26766811943
"ENSMUSG00000039913",0.0655031106540167,-0.246181378421671,744.872285085295,668.87719491146,820.141807736554,943.81335449732,901.086144386772,896.037199992782,1024.53067086127,947.305805987626
"ENSMUSG00000039943",0.0737386194815056,0.215172427868634,1147.96628082505,1247.99164938026,1080.33154891233,1364.38983176455,971.252688416889,1027.55781173415,993.006650219388,1178.15310448296
"ENSMUSG00000040035",0.0547268940463495,0.174046075666487,6154.28016030839,5925.30605997324,5235.45289088281,5488.46783457389,4697.46547401628,5498.4100908648,4862.58018401081,5153.50996100403
"ENSMUSG00000040146",0.0861466362803338,0.489573344154448,121.495936744095,131.265943012927,101.8994043388,158.95803865218,87.7081800376468,120.489850756605,101.467941441068,56.1520455799471
"ENSMUSG00000040249",0.118967996131088,0.224128156117648,9631.10780806932,9383.5845439094,7525.71620199273,9706.37523519875,7328.71087514569,8979.03944159434,8062.26827916217,6661.29637009521
"ENSMUSG00000040365",0.0654672743569092,0.207036783614662,1365.97768133782,1252.8176031675,1203.00655996098,1277.18368555953,1195.60098051319,1216.77778862656,1083.63820956481,921.309488589503
"ENSMUSG00000040524",0.101777815020599,0.330134507005071,856.148937430355,962.295185175651,720.221032608217,806.932821213498,747.827640320989,750.091746963655,715.201218312773,448.176511943652
"ENSMUSG00000040699",0.070865952811737,-0.19925883274424,1118.44390367228,979.668618809715,1136.7224814105,1160.17290710723,1385.78924459482,1093.7423776427,1253.07982051494,1313.33395495321
"ENSMUSG00000040701",0.102398567878001,0.451203297110978,245.262825576866,231.645781787519,226.553044597914,153.438662310091,209.576388089956,166.309934847145,144.813469823661,106.064974984345
"ENSMUSG00000040711",0.091758689005786,0.272155635692533,473.493510488671,433.37065009415,352.19599946226,405.122223509376,312.97971613434,375.894393557578,397.005634958743,292.19860755491
"ENSMUSG00000040747",0.067459644808714,-0.464031881933146,61.3157063942164,83.9715958979755,55.4016178929397,58.5053892261497,78.475740033684,70.4271662873115,100.482815796009,108.144680376194
"ENSMUSG00000040852",0.068953709759481,0.452355682509424,178.269738960962,251.914787693927,200.830864861907,157.854163383762,164.337432070538,161.218814392641,142.843218533543,108.144680376194
"ENSMUSG00000041528",0.0710992212357517,0.196456218820036,1182.03056215517,1176.56753332911,1068.45977364955,1394.19446401183,1022.03110843868,1092.0453374912,1063.93569666363,1029.4541689657
"ENSMUSG00000041684",0.0950110242512472,-0.320033940902569,316.797816370118,374.494013889822,281.954662490854,208.632425730987,379.453284162872,341.953590527549,353.660106576151,400.343287931104
"ENSMUSG00000041852",0.0521041817529467,0.185299568332449,1520.4024233677,1703.56168689571,1456.27109890013,1474.77735860634,1310.08323656232,1488.3042128668,1244.21368970941,1370.52585322908
"ENSMUSG00000042286",0.06772114987324,0.296744674721187,373.571618586985,267.357839813095,399.683100513351,366.486589114749,292.668348125621,275.769024618991,281.74593448685,295.318165642685
"ENSMUSG00000042507",0.0859025966986995,0.268293470296226,428.074468715177,490.316904783581,445.19157235398,362.071088041077,338.830548145436,429.351158329875,333.957593674973,330.673157304133
"ENSMUSG00000042671",0.11505164605423,0.523568781289227,2232.34590316721,2223.79950516018,1864.85803086056,3721.1635298368,1721.85006073907,1860.80452612137,1652.0557067638,1751.11193993761
"ENSMUSG00000042770",0.0587261825020344,-0.235141685032146,520.048028306502,438.19660388139,490.700044194609,536.483380451108,523.479348224692,603.297773858777,547.729858652758,662.386167304191
"ENSMUSG00000043065",0.0798679813512807,-0.371847125955044,202.114735892047,242.262880119447,179.065943546823,145.711535431165,264.971028113733,276.617544694741,256.132667715318,197.57201222574
"ENSMUSG00000043085",0.0562515660794833,-0.921266020240528,14.7611885763854,17.3734336340639,16.8183482889281,16.5581290262688,36.9297600158513,18.6674416665163,40.3901514474156,28.0760227899736
"ENSMUSG00000043323",0.0878797268999424,0.261175908563119,1527.21527963372,1399.52659829959,1146.61562746281,1355.5588296172,1149.43878049337,1304.17535642889,1146.68625084858,929.628310156902
"ENSMUSG00000044165",0.2,1.38896209799178,17.0321406650601,18.3386243915119,12.8610898680039,83.8945203997618,5.53946400237769,24.6070821967715,8.86613080553025,11.4383796551744
"ENSMUSG00000044244",0.485714285714286,1.2969129074107,32.9288052857829,16.4082428766159,19.7862921046213,129.153406404896,22.1578560095108,28.0011624997744,11.821507740707,18.717348526649
"ENSMUSG00000044408",0.125255165536183,-0.288228289154585,394.010187385057,427.579505549462,393.747212881965,355.44783643057,516.093396221522,437.836359087382,388.139504153213,576.07839354242
"ENSMUSG00000044499",0.0701047496861504,-0.429580641790001,120.360460699758,141.883041344855,90.0276290760271,93.829397815523,157.874724067764,113.701690150599,156.634977564368,172.615547523541
"ENSMUSG00000044627",0.0594301078203485,-0.197244946774868,1787.23929378697,1785.60290127879,1998.41550256676,1922.95071758401,2092.07090489798,2096.69310718008,1953.50415415183,2449.89295159917
"ENSMUSG00000044674",0.0747568632165012,0.332256275339246,349.726621655901,340.712337379142,245.350022097305,367.590464383167,254.815344109374,261.344183331228,295.537693517675,223.568329623863
"ENSMUSG00000045039",0.072191062381605,0.208005586975866,5274.28622594695,5068.21666735942,4595.36634129831,6097.80698274058,4488.81232992672,4731.34794238613,4632.06078306703,4359.06250131738
"ENSMUSG00000045071",0.0716661363783242,0.356822429115854,216.875924468432,274.114175115231,176.09799973113,242.852559051942,173.569872074501,152.733613635133,196.040003366724,188.213337962415
"ENSMUSG00000045179",0.14156414756527,0.603815342318185,74.9414189262645,50.1899193872957,38.5832696040116,84.9983956681797,37.8530040162476,31.3952428027774,41.3752770924745,53.0324874921723
"ENSMUSG00000045211",0.0575315707324811,-0.242770637537221,792.562278947464,685.285437788076,888.404515497498,907.385470639529,957.404028410945,888.400519311026,953.601624417031,1074.16783489047
"ENSMUSG00000045246",0.252457545774407,0.543500133989599,222.553304690119,217.167920425799,190.937718809596,463.627612735526,146.795796063009,244.373781816213,152.694474984132,206.930686489064
"ENSMUSG00000045410",0.0530539868881554,-0.254072826390005,321.339720547467,325.269285259974,363.078460119802,334.474206330629,380.376528163268,347.893231057804,407.842017054391,466.893860470301
