"","Pval","log2FoldChange_BCH_vs_BPFC"
"ENSMUSG00000037325",0.342857142857143,-0.0981333135677844
"ENSMUSG00000037337",0.342857142857143,-0.169604480904853
"ENSMUSG00000037364",0.2,0.135260854654943
"ENSMUSG00000037405",0.342857142857143,-0.978928448493555
"ENSMUSG00000037432",0.485714285714286,0.0505714353163079
"ENSMUSG00000037656",0.2,0.147792445409415
"ENSMUSG00000037709",0.485714285714286,0.0789909319864054
"ENSMUSG00000037747",0.2,-0.0753620348368486
"ENSMUSG00000037846",0.2,-0.175658150862991
"ENSMUSG00000037958",0.2,-0.0983403578136568
"ENSMUSG00000037965",0.485714285714286,-0.0433730914215783
"ENSMUSG00000037979",0.685714285714286,0.0932902370890484
"ENSMUSG00000038069",1,-0.056332770197039
"ENSMUSG00000038070",0.885714285714286,-0.00681281809095574
"ENSMUSG00000038077",0.885714285714286,-0.0472584832013504
"ENSMUSG00000038126",0.885714285714286,0.113084823990594
"ENSMUSG00000038256",0.114285714285714,0.186235750390283
"ENSMUSG00000038271",0.685714285714286,0.12208958880238
"ENSMUSG00000038346",0.685714285714286,0.129656891947091
"ENSMUSG00000038374",0.342857142857143,0.00722241481180441
"ENSMUSG00000038388",0.342857142857143,0.0108840942989052
"ENSMUSG00000038417",0.685714285714286,0.0292009852655999
"ENSMUSG00000038486",0.885714285714286,0.0280305189621678
"ENSMUSG00000038500",0.485714285714286,-0.0106448129073666
"ENSMUSG00000038518",0.0571428571428571,0.204244560893573
"ENSMUSG00000038539",0.342857142857143,-0.0867690842528641
"ENSMUSG00000038604",0.2,0.0855912523173626
"ENSMUSG00000038733",0.2,0.090851598535247
"ENSMUSG00000038760",0.2,-0.21858252274089
"ENSMUSG00000038811",0.342857142857143,-0.216248650464804
"ENSMUSG00000038866",0.685714285714286,-0.0232416485426221
"ENSMUSG00000038886",0.0571428571428571,0.259591245057534
"ENSMUSG00000039047",0.485714285714286,0.0443468421282358
"ENSMUSG00000039148",0.685714285714286,0.088308070141571
"ENSMUSG00000039218",0.685714285714286,0.170023837436017
"ENSMUSG00000039221",0.0285714285714286,-0.359346350220871
"ENSMUSG00000039529",0.685714285714286,-0.0770773644837233
"ENSMUSG00000039533",0.485714285714286,-0.10092285897603
"ENSMUSG00000039611",0.2,-0.152380427321338
"ENSMUSG00000039629",0.342857142857143,0.090798751021794
"ENSMUSG00000039660",0.885714285714286,0.0110663262657746
"ENSMUSG00000039756",0.485714285714286,0.0511904372492847
"ENSMUSG00000039809",0.2,0.12251472673231
"ENSMUSG00000039824",0.485714285714286,-0.0243758293086922
"ENSMUSG00000039831",0.2,-0.246981558803269
"ENSMUSG00000039968",1,-0.0099931102085397
"ENSMUSG00000040010",0.885714285714286,0.11931094298158
"ENSMUSG00000040034",0.0285714285714286,-0.534387613702663
"ENSMUSG00000040139",0.342857142857143,-0.0655336642097498
"ENSMUSG00000040212",0.2,0.243246308948115
"ENSMUSG00000040276",0.685714285714286,0.0457959987092043
"ENSMUSG00000040322",0.685714285714286,-0.144488075434687
"ENSMUSG00000040325",0.2,0.153118305604467
"ENSMUSG00000040339",0.685714285714286,0.0102663124321737
"ENSMUSG00000040380",0.885714285714286,2.19802098070448
"ENSMUSG00000040433",0.342857142857143,0.0783320506022639
"ENSMUSG00000040549",0.2,0.0689710013264282
"ENSMUSG00000040706",1,-0.0521943437352002
"ENSMUSG00000040751",0.2,-0.357092579688485
"ENSMUSG00000040771",0.0285714285714286,-0.200181490024871
"ENSMUSG00000040896",0.342857142857143,0.117775649817568
"ENSMUSG00000040904",0.342857142857143,0.0749242647908968
"ENSMUSG00000040907",0.2,0.150545545004716
"ENSMUSG00000040940",0.685714285714286,0.213825524918171
"ENSMUSG00000041020",0.342857142857143,0.0715547189693148
"ENSMUSG00000041133",0.342857142857143,0.0276672241209666
"ENSMUSG00000041205",0.342857142857143,-0.118673596069136
"ENSMUSG00000041261",0.885714285714286,1.09719289096184
"ENSMUSG00000041570",0.2,0.0652921701370559
"ENSMUSG00000041688",0.2,0.171973046237771
"ENSMUSG00000041757",0.2,0.244259309992952
"ENSMUSG00000041912",0.342857142857143,0.0371003317001576
"ENSMUSG00000042096",0.485714285714286,2.2766422391146
"ENSMUSG00000042202",0.685714285714286,-0.0727491934494068
"ENSMUSG00000042408",0.685714285714286,-0.0058742815184664
"ENSMUSG00000042436",0.685714285714286,-0.265228111073433
"ENSMUSG00000042453",0.685714285714286,-0.0230270124632201
"ENSMUSG00000042476",0.2,-0.12350113839255
"ENSMUSG00000042505",0.342857142857143,-0.131512360257849
"ENSMUSG00000042606",0.0285714285714286,0.14101529525227
"ENSMUSG00000042622",0.685714285714286,-0.115535962427767
"ENSMUSG00000042632",0.485714285714286,0.0129223814990545
"ENSMUSG00000042684",1,-0.013872612405382
"ENSMUSG00000042901",0.2,-0.0363653743350409
"ENSMUSG00000042978",0.685714285714286,0.251740815803436
"ENSMUSG00000042988",0.342857142857143,-0.1514026317981
"ENSMUSG00000043068",0.342857142857143,0.371074331597681
"ENSMUSG00000043144",0.342857142857143,1.30063354715731
"ENSMUSG00000043372",0.342857142857143,0.115448346453243
"ENSMUSG00000043388",0.2,0.142339188093102
"ENSMUSG00000043483",0.2,-0.233119316279489
"ENSMUSG00000044122",0.342857142857143,0.196764472846676
"ENSMUSG00000044165",0.2,1.38896209799178
"ENSMUSG00000044244",0.485714285714286,1.2969129074107
"ENSMUSG00000044352",0.342857142857143,0.065871646402377
"ENSMUSG00000044433",0.2,0.163036220799524
"ENSMUSG00000044629",0.0285714285714286,-0.160070305169251
"ENSMUSG00000044730",0.885714285714286,0.0555153357850926
"ENSMUSG00000044857",0.685714285714286,0.0313565798052557
"ENSMUSG00000044950",0.342857142857143,-0.136614931907796
"ENSMUSG00000045031",1,-0.0150420166718286
"ENSMUSG00000045036",1,-0.0624858258604729
"ENSMUSG00000045136",0.685714285714286,-0.0900175231855634
"ENSMUSG00000045409",0.485714285714286,0.126311878148912
"ENSMUSG00000045440",0.342857142857143,0.0392035304753203
"ENSMUSG00000045672",0.2,0.228807218764919
"ENSMUSG00000045875",0.2,0.240047595744544
"ENSMUSG00000046027",0.2,0.286303808975289
"ENSMUSG00000046032",0.485714285714286,0.0079860251554573
"ENSMUSG00000046062",0.2,-0.149187620403372
"ENSMUSG00000046441",0.342857142857143,-0.0524700400319443
"ENSMUSG00000046449",0.485714285714286,-0.0923083336685759
"ENSMUSG00000046562",0.685714285714286,-0.0244413418719411
"ENSMUSG00000046679",0.2,-0.107158484122485
"ENSMUSG00000046743",0.114285714285714,0.310185665869957
"ENSMUSG00000046794",0.342857142857143,0.321213396550013
"ENSMUSG00000046806",0.2,-0.300221809079841
"ENSMUSG00000046959",0.2,0.312758024560906
"ENSMUSG00000047003",0.685714285714286,0.061338086311916
"ENSMUSG00000047045",0.685714285714286,0.0318767182695915
"ENSMUSG00000047227",0.485714285714286,0.037652940674732
"ENSMUSG00000047420",0.0285714285714286,-0.570649736523137
"ENSMUSG00000047514",0.2,-0.124842280643041
"ENSMUSG00000047897",0.2,-0.202221166548857
"ENSMUSG00000047945",0.342857142857143,-0.0632197416770242
"ENSMUSG00000047996",0.885714285714286,-0.0893345891383619
"ENSMUSG00000048148",0.2,0.182345958045137
"ENSMUSG00000048175",0.885714285714286,-0.0197908973080475
"ENSMUSG00000048439",0.885714285714286,0.0376447935266824
"ENSMUSG00000048445",0.342857142857143,-0.053646823173745
"ENSMUSG00000048537",0.2,0.129226458955544
"ENSMUSG00000048578",0.342857142857143,0.0208511567787513
"ENSMUSG00000049265",1,0.162598336349747
"ENSMUSG00000049336",0.885714285714286,0.0369460843875389
"ENSMUSG00000049353",0.342857142857143,0.20800933967709
"ENSMUSG00000049606",0.485714285714286,-0.0620106890363141
"ENSMUSG00000049687",0.685714285714286,0.213694912237778
"ENSMUSG00000049940",0.2,0.0383984026206052
"ENSMUSG00000049969",0.885714285714286,-0.0598553881192073
"ENSMUSG00000050043",0.685714285714286,-0.0736878285641161
"ENSMUSG00000050148",0.342857142857143,-0.0419065667391078
"ENSMUSG00000050288",0.342857142857143,0.0258093265754582
"ENSMUSG00000050783",0.342857142857143,-0.24280960560136
"ENSMUSG00000051067",0.485714285714286,0.158597540548633
"ENSMUSG00000051136",0.342857142857143,0.581389366683786
"ENSMUSG00000051154",0.342857142857143,-0.15393826999381
"ENSMUSG00000051159",0.885714285714286,-0.0318967767482432
"ENSMUSG00000051351",0.2,0.134717917163
"ENSMUSG00000051413",1,-0.011221639127644
"ENSMUSG00000052062",0.885714285714286,-0.0243233688675083
"ENSMUSG00000052248",0.2,-0.129910182260199
"ENSMUSG00000052512",0.2,0.282903178485154
"ENSMUSG00000052605",0.2,-0.284624498401056
"ENSMUSG00000052675",0.2,0.330329170096874
"ENSMUSG00000052684",0.342857142857143,-0.042628954611817
"ENSMUSG00000053164",0.342857142857143,-0.220654701364464
"ENSMUSG00000053192",0.485714285714286,0.0439205039085131
"ENSMUSG00000053550",0.2,0.0944393882718846
"ENSMUSG00000054072",0.685714285714286,-1.08579514430923
"ENSMUSG00000054626",0.0571428571428571,-0.82391136553106
"ENSMUSG00000054874",0.2,0.215973449222804
"ENSMUSG00000055333",0.485714285714286,2.42318689726805
"ENSMUSG00000055717",0.2,-0.0449220576982466
"ENSMUSG00000055817",0.114285714285714,0.26986979078239
"ENSMUSG00000056054",0.0285714285714286,-1.86459721166663
"ENSMUSG00000056121",0.342857142857143,-0.0299534101940063
"ENSMUSG00000056167",1,0.0254742549781741
"ENSMUSG00000056305",0.885714285714286,-0.00855088226308086
"ENSMUSG00000056342",0.2,0.0812502344170991
"ENSMUSG00000056579",0.2,-0.112359759969891
"ENSMUSG00000056596",0.342857142857143,-0.0648226103372355
"ENSMUSG00000056656",0.2,-0.192782176276164
"ENSMUSG00000057069",0.342857142857143,-0.0437160899056779
"ENSMUSG00000057113",0.342857142857143,-0.0427300515017713
"ENSMUSG00000057143",0.2,-0.521031947465975
"ENSMUSG00000057193",0.342857142857143,0.0423957596218692
"ENSMUSG00000057236",0.114285714285714,-0.207278703393824
"ENSMUSG00000057457",0.2,-0.230380285317685
"ENSMUSG00000057614",0.2,-0.0948493323928982
"ENSMUSG00000057637",0.342857142857143,0.0141545605488589
"ENSMUSG00000057751",0.0285714285714286,0.578636851415473
"ENSMUSG00000057894",0.342857142857143,-0.126940620784066
"ENSMUSG00000057969",0.342857142857143,0.124959605630995
"ENSMUSG00000058019",0.685714285714286,-0.100042125441181
"ENSMUSG00000058392",0.2,0.227824577482874
"ENSMUSG00000058488",0.2,0.483757496137916
"ENSMUSG00000058571",0.685714285714286,0.0610526567787441
"ENSMUSG00000058672",0.2,-0.137107509023305
"ENSMUSG00000058799",0.114285714285714,-0.131706308902087
"ENSMUSG00000059058",0.342857142857143,-0.273876340094424
"ENSMUSG00000059273",0.2,0.130627687217847
"ENSMUSG00000059361",0.2,0.103170369289344
"ENSMUSG00000059586",0.2,-0.09313855257111
"ENSMUSG00000059820",0.342857142857143,-0.214153404108989
"ENSMUSG00000060475",0.685714285714286,-0.0112033446703836
"ENSMUSG00000060671",0.342857142857143,-0.0864541418404704
"ENSMUSG00000061393",0.2,0.285732372858893
"ENSMUSG00000061474",0.342857142857143,-0.0346256579056427
"ENSMUSG00000061589",0.685714285714286,0.20093038857585
"ENSMUSG00000061689",0.885714285714286,0.0408048408409574
"ENSMUSG00000061731",0.342857142857143,-0.104634466574105
"ENSMUSG00000062070",0.2,-0.134341866896972
"ENSMUSG00000062116",0.342857142857143,-0.169376138171692
"ENSMUSG00000062661",0.685714285714286,-0.0232721428344452
"ENSMUSG00000062867",0.114285714285714,-0.0537452250647499
"ENSMUSG00000062929",0.342857142857143,-0.00865232563511044
"ENSMUSG00000063049",0.2,-0.185307322757388
"ENSMUSG00000063430",0.0285714285714286,0.212151710909865
"ENSMUSG00000063488",1,-0.0417817998681601
"ENSMUSG00000063787",0.0285714285714286,-0.510123755531688
"ENSMUSG00000063808",0.2,0.106349210240092
"ENSMUSG00000063887",0.2,-0.111471870322802
"ENSMUSG00000064262",0.485714285714286,-0.200357980189433
"ENSMUSG00000064342",0.885714285714286,0.0957247328108769
"ENSMUSG00000064343",1,-0.0339505534287539
"ENSMUSG00000064345",0.685714285714286,-0.0630551112022654
"ENSMUSG00000064347",0.2,-0.43580322480045
"ENSMUSG00000064348",0.685714285714286,-0.506152325016755
"ENSMUSG00000064349",0.342857142857143,-0.228583900895052
"ENSMUSG00000064360",0.885714285714286,-0.337638332477122
"ENSMUSG00000064361",0.2,-0.61357287756616
"ENSMUSG00000064363",1,0.016616238166688
"ENSMUSG00000064364",0.885714285714286,-0.194901249918167
"ENSMUSG00000064366",0.885714285714286,-0.169958546477197
"ENSMUSG00000064367",0.885714285714286,0.00677997107829102
"ENSMUSG00000064372",0.685714285714286,-0.314053737714992
"ENSMUSG00000065947",0.342857142857143,0.124050525488337
"ENSMUSG00000066279",0.885714285714286,-0.120675054005319
"ENSMUSG00000066438",0.0285714285714286,0.767484230826227
"ENSMUSG00000066607",0.885714285714286,-0.00661738486689386
"ENSMUSG00000066637",0.485714285714286,-0.00357803849077205
"ENSMUSG00000067158",0.2,0.505261549905998
"ENSMUSG00000067377",0.342857142857143,0.0435984298123694
"ENSMUSG00000068130",0.0285714285714286,-0.665068350662106
"ENSMUSG00000068205",0.2,-0.120169861460857
"ENSMUSG00000068299",0.342857142857143,0.0870244833191276
"ENSMUSG00000070002",0.0285714285714286,0.118736547530053
"ENSMUSG00000070462",0.685714285714286,0.042300806842591
"ENSMUSG00000070637",0.685714285714286,-0.119875057519506
"ENSMUSG00000070802",0.2,0.146529597978057
"ENSMUSG00000071424",0.2,0.315978943990658
"ENSMUSG00000071984",0.885714285714286,0.0571029449189399
"ENSMUSG00000072571",0.685714285714286,0.218919292020535
"ENSMUSG00000073405",0.485714285714286,0.183448313257177
"ENSMUSG00000073542",1,0.298451775826747
"ENSMUSG00000073650",0.885714285714286,-0.12602570543405
"ENSMUSG00000073725",0.2,-0.122820020772584
"ENSMUSG00000073792",0.685714285714286,-0.086769606023135
"ENSMUSG00000073805",0.685714285714286,-0.0246114898850487
"ENSMUSG00000073838",0.2,-0.143527302462999
"ENSMUSG00000073856",0.685714285714286,-0.0558643534083155
"ENSMUSG00000074519",0.114285714285714,-0.406109277185831
"ENSMUSG00000074527",0.342857142857143,0.299437526015304
"ENSMUSG00000074673",0.0285714285714286,0.543607394776213
"ENSMUSG00000074758",0.485714285714286,-0.19483626611732
"ENSMUSG00000074794",0.342857142857143,0.102392433218455
"ENSMUSG00000074811",0.885714285714286,-0.037909596902145
"ENSMUSG00000075012",0.342857142857143,-0.0821479843399811
"ENSMUSG00000077637",0.2,-0.511838583485629
"ENSMUSG00000078234",0.114285714285714,0.287278487330569
"ENSMUSG00000078601",0.485714285714286,0.262588816138167
"ENSMUSG00000078627",0.342857142857143,0.0448654886199969
"ENSMUSG00000078681",0.2,-0.149766268166869
"ENSMUSG00000078853",0.485714285714286,-0.65943306062332
"ENSMUSG00000078864",0.342857142857143,-0.309023910748345
"ENSMUSG00000078919",0.2,0.219664944836985
"ENSMUSG00000078920",0.342857142857143,-0.656151961917831
"ENSMUSG00000079056",0.485714285714286,-0.0176424289443719
"ENSMUSG00000079477",0.342857142857143,0.0061165435042623
"ENSMUSG00000079553",1,-0.00744003231166707
"ENSMUSG00000079641",0.2,-0.249266827400865
"ENSMUSG00000079654",0.2,0.157213277703201
"ENSMUSG00000079669",0.342857142857143,0.116093200781913
"ENSMUSG00000081094",0.114285714285714,-0.484443486388692
"ENSMUSG00000081161",0.2,0.254018760514581
"ENSMUSG00000081887",0.342857142857143,-0.0284166932251877
"ENSMUSG00000081944",0.2,0.278553783666347
"ENSMUSG00000082208",0.2,-0.337210650960945
"ENSMUSG00000082454",0.885714285714286,0.303364828514167
"ENSMUSG00000083061",0.2,0.376106633007067
"ENSMUSG00000083563",0.342857142857143,-0.0577931298787993
"ENSMUSG00000084859",0.685714285714286,0.117170667398418
"ENSMUSG00000084862",0.342857142857143,0.118386216083299
"ENSMUSG00000085001",0.2,0.438754315422814
"ENSMUSG00000085035",0.0285714285714286,-1.02967742621822
"ENSMUSG00000085084",0.342857142857143,-0.114413031342692
"ENSMUSG00000085201",0.342857142857143,0.0188942834765328
"ENSMUSG00000085207",0.885714285714286,0.0582229892080477
"ENSMUSG00000085287",0.342857142857143,-0.197176682387377
"ENSMUSG00000085436",0.2,-0.219328508905324
"ENSMUSG00000085439",0.2,-0.235635215797866
"ENSMUSG00000085791",0.885714285714286,0.0436075069289131
"ENSMUSG00000086096",0.885714285714286,0.0544172351609951
"ENSMUSG00000086212",0.885714285714286,0.0363548622073102
"ENSMUSG00000086324",0.485714285714286,-0.173658537311072
"ENSMUSG00000086382",0.685714285714286,0.124191220854238
"ENSMUSG00000086645",0.342857142857143,-0.227491250502483
"ENSMUSG00000086918",0.342857142857143,0.298621267574902
"ENSMUSG00000087026",0.342857142857143,-0.175876199026017
"ENSMUSG00000087035",0.114285714285714,0.468145817627001
"ENSMUSG00000087115",1,-0.0194819129432304
"ENSMUSG00000087211",1,0.884129327898328
"ENSMUSG00000087497",0.2,-0.257041516697388
"ENSMUSG00000087616",0.342857142857143,0.40359619390717
"ENSMUSG00000087623",0.342857142857143,-0.164758615633786
"ENSMUSG00000087672",0.2,0.454713914482645
"ENSMUSG00000089762",0.342857142857143,0.0730468050462867
"ENSMUSG00000089798",0.2,0.404876469378007
"ENSMUSG00000089889",0.885714285714286,-0.0310028487051644
"ENSMUSG00000090100",0.485714285714286,0.0712362078195003
"ENSMUSG00000090236",0.485714285714286,-0.0488493926556827
"ENSMUSG00000090329",0.342857142857143,-0.327142114109112
"ENSMUSG00000090812",0.485714285714286,-0.118652956254346
"ENSMUSG00000091449",0.342857142857143,-0.315061721110504
"ENSMUSG00000091511",0.685714285714286,0.208964824678113
"ENSMUSG00000091636",0.342857142857143,0.109202607593148
"ENSMUSG00000091705",0.685714285714286,0.188449244701763
"ENSMUSG00000091971",1,0.161521409724582
"ENSMUSG00000092483",0.685714285714286,0.123080908614772
"ENSMUSG00000093536",0.885714285714286,-0.000233820654206895
"ENSMUSG00000093910",0.342857142857143,0.335648562938342
"ENSMUSG00000095567",0.2,-0.0552933732065287
"ENSMUSG00000095690",0.685714285714286,0.142043605641016
"ENSMUSG00000096199",0.0571428571428571,-0.151810885355205
"ENSMUSG00000096472",0.0285714285714286,-0.148772334241335
"ENSMUSG00000096544",0.685714285714286,0.158033166842422
"ENSMUSG00000096988",0.0285714285714286,-1.09808241332803
"ENSMUSG00000097217",0.2,0.238513436394942
"ENSMUSG00000097280",0.342857142857143,-0.116253659698799
"ENSMUSG00000097292",0.685714285714286,0.125814993402589
"ENSMUSG00000097331",0.2,0.328653996144139
"ENSMUSG00000097391",0.2,0.283897119719805
"ENSMUSG00000097523",0.485714285714286,0.178714518221938
"ENSMUSG00000097545",0.685714285714286,0.189797832615271
"ENSMUSG00000097620",0.342857142857143,0.569475157058903
"ENSMUSG00000097635",1,0.675567668491889
"ENSMUSG00000097745",0.685714285714286,-0.24775700224662
"ENSMUSG00000097785",0.2,-0.134857748695685
"ENSMUSG00000098097",0.2,-0.357424327236743
"ENSMUSG00000098146",1,-0.0169934259569978
"ENSMUSG00000099041",0.2,0.624548603252609
"ENSMUSG00000099632",0.885714285714286,-0.0149458663884
"ENSMUSG00000099784",0.342857142857143,-0.0433129307147239
"ENSMUSG00000099966",0.2,-0.28257422760476
"ENSMUSG00000100600",0.685714285714286,0.0934854021201085
"ENSMUSG00000100629",0.685714285714286,0.00162988292034705
"ENSMUSG00000101583",0.685714285714286,-0.194168928197757
"ENSMUSG00000101609",0.685714285714286,0.0639809886976659
"ENSMUSG00000101939",0.685714285714286,-0.251979183072359
"ENSMUSG00000102211",0.485714285714286,-0.391560393468685
"ENSMUSG00000102326",0.685714285714286,-0.228470874243729
"ENSMUSG00000102498",0.685714285714286,-0.00365408285824737
"ENSMUSG00000102562",0.685714285714286,0.194793139357942
"ENSMUSG00000102579",0.485714285714286,-0.131056559513669
"ENSMUSG00000102758",0.2,-0.387167233220974
"ENSMUSG00000103041",0.885714285714286,0.0577656769318856
"ENSMUSG00000103713",0.2,0.306482442826319
"ENSMUSG00000103984",0.885714285714286,0.012353813698237
"ENSMUSG00000104427",0.2,-1.02347421262633
"ENSMUSG00000104524",0.485714285714286,-0.209389997629893
"ENSMUSG00000104562",0.342857142857143,-0.466782288542271
"ENSMUSG00000104597",0.685714285714286,0.0360487680573493
"ENSMUSG00000104852",0.685714285714286,-0.336778926471012
"ENSMUSG00000104869",1,-0.0929715827125331
"ENSMUSG00000105201",0.685714285714286,0.035643417811564
"ENSMUSG00000105368",0.885714285714286,0.193058447536449
"ENSMUSG00000105388",0.685714285714286,0.27884669264703
"ENSMUSG00000105637",0.485714285714286,-0.196647316884024
"ENSMUSG00000105983",0.2,0.41268070276237
"ENSMUSG00000105985",0.2,0.537500927038581
"ENSMUSG00000106018",0.2,-0.506499264052192
"ENSMUSG00000106408",0.342857142857143,0.087582258790933
"ENSMUSG00000106559",0.342857142857143,0.514606453521098
"ENSMUSG00000106755",0.2,-0.5282918213293
"ENSMUSG00000106767",0.485714285714286,0.281029668838614
"ENSMUSG00000106772",0.885714285714286,-0.0842772152465184
"ENSMUSG00000106826",0.342857142857143,0.162058721271349
"ENSMUSG00000106994",0.685714285714286,0.349245745971859
"ENSMUSG00000107529",0.685714285714286,0.276949473705645
"ENSMUSG00000107858",0.2,-0.65889340962031
"ENSMUSG00000107881",0.342857142857143,0.0357271975746616
"ENSMUSG00000108171",0.485714285714286,-0.0123687419620987
"ENSMUSG00000108242",0.685714285714286,0.0588848049101254
"ENSMUSG00000108314",0.485714285714286,0.201485974119635
"ENSMUSG00000108819",0.885714285714286,-0.0226554995545351
"ENSMUSG00000108954",0.342857142857143,0.00165863503097495
"ENSMUSG00000108956",0.2,-0.577628613709083
"ENSMUSG00000109125",0.485714285714286,0.135435787135359
"ENSMUSG00000109367",0.485714285714286,0.0838011420573646
"ENSMUSG00000109853",0.2,-0.80661352491729
"ENSMUSG00000109857",0.0285714285714286,-0.684920503777348
"ENSMUSG00000110079",0.342857142857143,-0.320567377459425
"ENSMUSG00000110120",0.114285714285714,-0.633353821099899
"ENSMUSG00000111361",0.885714285714286,0.0789183003043446
"ENSMUSG00000111465",0.2,0.522404724036597
"ENSMUSG00000111765",0.485714285714286,0.250947180543027
"ENSMUSG00000111977",0.0285714285714286,-0.203978540415352
"ENSMUSG00000112090",0.342857142857143,0.415933053467755
"ENSMUSG00000112106",0.2,-0.411354054638486
"ENSMUSG00000112229",0.114285714285714,0.693032183345747
"ENSMUSG00000112257",0.685714285714286,0.129631509267334
"ENSMUSG00000112595",0.342857142857143,-0.591422191835212
"ENSMUSG00000112925",0.685714285714286,0.0903183560402448
"ENSMUSG00000113423",0.342857142857143,-0.490568321579038
"ENSMUSG00000113679",0.342857142857143,0.0367052647009078
"ENSMUSG00000113722",0.2,-0.33449990305725
"ENSMUSG00000113902",0.342857142857143,-0.199172750520163
"ENSMUSG00000114970",0.2,0.408789725022064
"ENSMUSG00000115049",0.342857142857143,-0.0332291446373388
"ENSMUSG00000115311",0.342857142857143,-0.231415171373075
"ENSMUSG00000115783",0.685714285714286,-0.582215979248706
"ENSMUSG00000116243",0.685714285714286,0.111683313623018
"ENSMUSG00000116506",0.342857142857143,0.377647736928442
"ENSMUSG00000116881",0.885714285714286,0.225618726016909
"ENSMUSG00000117172",0.342857142857143,-0.145925500709735
"ENSMUSG00000117548",0.342857142857143,-0.535250699963539
"ENSMUSG00000118026",0.685714285714286,0.247174322749197
"ENSMUSG00000118061",0.885714285714286,0.119798522453318
"ENSMUSG00000118071",0.685714285714286,-0.153839759964517
"ENSMUSG00000118669",0.342857142857143,0.0785070794963458
"ENSMUSG00000120104",0.885714285714286,0.173210495320738
"ENSMUSG00000120229",0.685714285714286,0.217086833471752
"ENSMUSG00000120237",0.885714285714286,0.0386742023022218
"ENSMUSG00000120308",0.2,-0.208099854653982
"ENSMUSG00000120382",0.485714285714286,0.542342340455562
"ENSMUSG00000120490",0.342857142857143,-0.368194110381493
"ENSMUSG00000121069",0.685714285714286,-0.148691524826253
"ENSMUSG00000121107",0.685714285714286,-0.0450934426648609
"ENSMUSG00000121182",0.485714285714286,-0.268871649681192
"ENSMUSG00000121489",0.485714285714286,0.0929150052395409
"ENSMUSG00000121492",0.342857142857143,0.000507558420342631
"ENSMUSG00000121583",0.342857142857143,-0.0411264939245944
"ENSMUSG00000121606",0.2,0.244269188024729
"ENSMUSG00000121783",0.342857142857143,-0.0769484143849102
"ENSMUSG00000121785",0.2,-0.338714123349884
"ENSMUSG00000121876",0.685714285714286,0.0343754887031531
"ENSMUSG00000121901",0.114285714285714,-0.714261129532036
